commands.stopsound.success.source.sound,Stopped sound '%s' on source '%s',Stopped sound '%s' on source '%s'
commands.stopsound.success.source.any,Stopped all '%s' sounds,Stopped all '%s' sounds
commands.stopsound.success.sourceless.sound,Stopped sound '%s',Stopped sound '%s'
commands.stopsound.success.sourceless.any,Stopped all sounds,Stopped all sounds
commands.setworldspawn.success,"Set the world spawn point to %s, %s, %s","Set the world spawn point to %s, %s, %s"
commands.spreadplayers.success.teams,"Spread %s teams around %s, %s with an average distance of %s blocks apart","Spread %s teams around %s, %s with an average distance of %s blocks apart"
commands.spreadplayers.success.entities,"Spread %s players around %s, %s with an average distance of %s blocks apart","Spread %s players around %s, %s with an average distance of %s blocks apart"
commands.setblock.success,"Changed the block at %s, %s, %s","Changed the block at %s, %s, %s"
commands.banip.success,Banned IP %s: %s,Banned IP %s: %s
commands.banip.info,This ban affects %s players: %s,This ban affects %s players: %s
commands.pardonip.success,Unbanned IP %s,Unbanned IP %s
commands.teleport.success.entity.single,Teleported %s to %s,Teleported %s to %s
commands.teleport.success.entity.multiple,Teleported %s entities to %s,Teleported %s entities to %s
commands.teleport.success.location.single,"Teleported %s to %s, %s, %s","Teleported %s to %s, %s, %s"
commands.teleport.success.location.multiple,"Teleported %s entities to %s, %s, %s","Teleported %s entities to %s, %s, %s"
commands.title.cleared.single,Cleared titles for %s,Cleared titles for %s
commands.title.cleared.multiple,Cleared titles for %s players,Cleared titles for %s players
commands.title.reset.single,Reset title options for %s,Reset title options for %s
commands.title.reset.multiple,Reset title options for %s players,Reset title options for %s players
commands.title.show.title.single,Showing new title for %s,xowa new title for %s
commands.title.show.title.multiple,Showing new title for %s players,xowa new title for %s players
commands.title.show.subtitle.single,Showing new subtitle for %s,xowa new subtitle for %s
commands.title.show.subtitle.multiple,Showing new subtitle for %s players,xowa new subtitle for %s players
commands.title.show.actionbar.single,Showing new actionbar title for %s,xowa new actionbar title for %s
commands.title.show.actionbar.multiple,Showing new actionbar title for %s players,xowa new actionbar title for %s players
commands.title.times.single,Changed title display times for %s,Changed title display times for %s
commands.title.times.multiple,Changed title display times for %s players,Changed title display times for %s players
commands.worldborder.set.grow,Growing the world border to %s blocks wide over %s seconds,Growing the world border to %s blocks wide over %s seconds
commands.worldborder.set.shrink,Shrinking the world border to %s blocks wide over %s seconds,Shrinking the world border to %s blocks wide over %s seconds
commands.worldborder.set.immediate,Set the world border to %s blocks wide,Set the world border to %s blocks wide
commands.worldborder.center.success,"Set the center of the world border to %s, %s","Set the center of the world border to %s, %s"
commands.worldborder.get,The world border is currently %s blocks wide,The world border is currently %s blocks wide
commands.worldborder.damage.buffer.success,Set the world border damage buffer to %s blocks,Set the world border damage buffer to %s blocks
commands.worldborder.damage.amount.success,Set the world border damage time to %s seconds,Set the world border damage time to %s seconds
commands.worldborder.warning.time.success,Set the world border warning time to %s seconds,Set the world border warning time to %s seconds
commands.worldborder.warning.distance.success,Set the world border warning distance to %s blocks,Set the world border warning distance to %s blocks
commands.replaceitem.block.success,"Replaced a slot at %s, %s, %s with %s","Replaced a slot at %s, %s, %s with %s"
commands.replaceitem.entity.success.single,Replaced a slot on %s with %s,Replaced a slot on %s with %s
commands.replaceitem.entity.success.multiple,Replaced a slot on %s entities with %s,Replaced a slot on %s entities with %s
commands.tag.add.success.single,Added tag '%s' to %s,Added tag '%s' to %s
commands.tag.add.success.multiple,Added tag '%s' to %s entities,Added tag '%s' to %s entities
commands.tag.remove.success.single,Removed tag '%s' from %s,Removed tag '%s' from %s
commands.tag.remove.success.multiple,Removed tag '%s' from %s entities,Removed tag '%s' from %s entities
commands.tag.list.single.empty,%s has no tags,%s has no tags
commands.tag.list.single.success,%s has %s tags: %s,%s has %s tags: %s
commands.tag.list.multiple.empty,There are no tags on the %s entities,There are no tags on the %s entities
commands.tag.list.multiple.success,The %s entities have %s total tags: %s,The %s entities have %s total tags: %s
commands.team.list.members.empty,There are no members on team %s,There are no members on team %s
commands.team.list.members.success,Team %s has %s members: %s,Team %s has %s members: %s
commands.team.list.teams.empty,There are no teams,There are no teams
commands.team.list.teams.success,There are %s teams: %s,There are %s teams: %s
commands.team.add.success,Created team %s,Created team %s
commands.team.remove.success,Removed team %s,Removed team %s
commands.team.empty.success,Removed %s members from team %s,Removed %s members from team %s
commands.team.option.color.success,Updated the color for team %s to %s,Updated the color for team %s to %s
commands.team.option.name.success,Updated team %s name,Updated team %s name
commands.team.option.friendlyfire.enabled,Enabled friendly fire for team %s,Enabled friendly fire for team %s
commands.team.option.friendlyfire.disabled,Disabled friendly fire for team %s,Disabled friendly fire for team %s
commands.team.option.seeFriendlyInvisibles.enabled,Team %s can now see invisible teammates,Team %s can now see invisible teammates
commands.team.option.seeFriendlyInvisibles.disabled,Team %s can no longer see invisible teammates,Team %s can no longer see invisible teammates
commands.team.option.nametagVisibility.success,"Nametag visibility for team %s is now ""%s""","Nametag visibility for team %s is now ""%s"""
commands.team.option.deathMessageVisibility.success,"Death message visibility for team %s is now ""%s""","Death message visibility for team %s is now ""%s"""
commands.team.option.collisionRule.success,"Collision rule for team %s is now ""%s""","Collision rule for team %s is now ""%s"""
commands.team.option.prefix.success,Team prefix set to %s,Team prefix set to %s
commands.team.option.suffix.success,Team suffix set to %s,Team suffix set to %s
commands.team.join.success.single,Added %s to team %s,Added %s to team %s
commands.team.join.success.multiple,Added %s members to team %s,Added %s members to team %s
commands.team.leave.success.single,Removed %s from any team,Removed %s from any team
commands.team.leave.success.multiple,Removed %s members from any team,Removed %s members from any team
commands.trigger.simple.success,Triggered %s,Triggered %s
commands.trigger.add.success,Triggered %s (added %s to value),Triggered %s (added %s to value)
commands.trigger.set.success,Triggered %s (set value to %s),Triggered %s (set value to %s)
commands.scoreboard.objectives.list.empty,There are no objectives,There are no objectives
commands.scoreboard.objectives.list.success,There are %s objectives: %s,There are %s objectives: %s
commands.scoreboard.objectives.add.success,Created new objective %s,Created new objective %s
commands.scoreboard.objectives.remove.success,Removed objective %s,Removed objective %s
commands.scoreboard.objectives.display.cleared,Cleared any objectives in display slot %s,Cleared any objectives in display slot %s
commands.scoreboard.objectives.display.set,Set display slot %s to show objective %s,Set display slot %s to show objective %s
commands.scoreboard.objectives.modify.displayname,Changed objective %s display name to %s,Changed objective %s display name to %s
commands.scoreboard.objectives.modify.rendertype,Changed objective %s render type,Changed objective %s render type
commands.scoreboard.players.list.empty,There are no tracked entities,There are no tracked entities
commands.scoreboard.players.list.success,There are %s tracked entities: %s,There are %s tracked entities: %s
commands.scoreboard.players.list.entity.empty,%s has no scores to show,%s has no scores to show
commands.scoreboard.players.list.entity.success,%s has %s scores:,%s has %s scores:
commands.scoreboard.players.list.entity.entry,%s: %s,%s: %s
commands.scoreboard.players.set.success.single,Set %s for %s to %s,Set %s for %s to %s
commands.scoreboard.players.set.success.multiple,Set %s for %s entities to %s,Set %s for %s entities to %s
commands.scoreboard.players.add.success.single,Added %s to %s for %s (now %s),Added %s to %s for %s (now %s)
commands.scoreboard.players.add.success.multiple,Added %s to %s for %s entities,Added %s to %s for %s entities
commands.scoreboard.players.remove.success.single,Removed %s from %s for %s (now %s),Removed %s from %s for %s (now %s)
commands.scoreboard.players.remove.success.multiple,Removed %s from %s for %s entities,Removed %s from %s for %s entities
commands.scoreboard.players.reset.all.single,Reset all scores for %s,Reset all scores for %s
commands.scoreboard.players.reset.all.multiple,Reset all scores for %s entities,Reset all scores for %s entities
commands.scoreboard.players.reset.specific.single,Reset %s for %s,Reset %s for %s
commands.scoreboard.players.reset.specific.multiple,Reset %s for %s entities,Reset %s for %s entities
commands.scoreboard.players.enable.success.single,Enabled trigger %s for %s,Enabled trigger %s for %s
commands.scoreboard.players.enable.success.multiple,Enabled trigger %s for %s entities,Enabled trigger %s for %s entities
commands.scoreboard.players.operation.success.single,Set %s for %s to %s,Set %s for %s to %s
commands.scoreboard.players.operation.success.multiple,Updated %s for %s entities,Updated %s for %s entities
